LibID	QualityFilter	Replicate1_NumReads	Replicate2_NumReads	Replicate1_ExpressionMean	Replicate2_ExpressionMean	Replicate1_ExpressionNoise	Replicate2_ExpressionNoise
1.000000	0.000000	440.000000	1674.000000	2.184100	2.365700	0.003170	0.068696
2.000000	1.000000	3355.000000	7530.000000	0.764300	0.806500	0.061554	0.054990
3.000000	0.000000	11062.000000	2807.000000	0.121200	0.134400	0.131044	0.134836
4.000000	1.000000	5081.000000	4702.000000	5.788200	6.303600	0.020249	0.026179
5.000000	1.000000	1373.000000	2052.000000	1.926800	1.944200	0.028968	0.050580
6.000000	1.000000	8099.000000	4202.000000	4.503000	4.964700	0.024775	0.027956
7.000000	0.000000	360.000000	932.000000	2.114100	2.298100	0.046526	0.050221
8.000000	1.000000	1812.000000	847.000000	0.941700	1.066000	0.109627	0.070278
9.000000	1.000000	1995.000000	749.000000	2.060200	2.436700	0.023317	0.020249
10.000000	0.000000	2105.000000	1913.000000	2.500700	2.514200	0.022112	0.047306
11.000000	0.000000	682.000000	628.000000	1.785800	2.185600	0.005852	0.012100
12.000000	0.000000	906.000000	2320.000000	3.754600	3.868300	0.012100	0.051438
13.000000	0.000000	242.000000	1442.000000	2.327800	2.507200	0.006288	0.037908
14.000000	0.000000	889.000000	701.000000	1.655100	2.761100	0.090000	0.053407
15.000000	0.000000	100.000000	845.000000	1.030900	1.601700	0.071342	0.065946
16.000000	1.000000	1053.000000	2198.000000	1.878100	2.169600	0.051620	0.083752
17.000000	0.000000	1290.000000	2161.000000	2.162300	2.554400	0.079242	0.058226
18.000000	1.000000	1177.000000	726.000000	1.643500	1.600700	0.061256	0.023104
19.000000	0.000000	870.000000	2496.000000	2.846800	2.766800	0.065946	0.078680
20.000000	1.000000	1727.000000	859.000000	2.513500	2.480500	0.054056	0.037986
21.000000	0.000000	462.000000	1890.000000	3.004100	2.187200	0.001529	0.057696
22.000000	0.000000	671.000000	1535.000000	2.331100	2.708200	0.067081	0.056692
23.000000	1.000000	1008.000000	1218.000000	2.430800	2.647800	0.031188	0.039164
24.000000	0.000000	389.000000	1667.000000	1.523100	1.762300	0.050176	0.081567
25.000000	0.000000	741.000000	1295.000000	2.117500	2.503200	0.083059	0.067652
26.000000	0.000000	790.000000	1452.000000	0.468100	2.545900	0.058371	0.053500
27.000000	1.000000	1234.000000	334.000000	2.440700	2.427500	0.073008	0.036672
28.000000	0.000000	1483.000000	2041.000000	4.052800	4.509800	0.021727	0.069380
29.000000	0.000000	500.000000	2364.000000	2.105700	4.158400	0.001910	0.048005
30.000000	0.000000	895.000000	159.000000	3.568400	3.161000	0.015500	0.014520
31.000000	0.000000	271.000000	714.000000	1.904400	2.195400	0.041453	0.050805
32.000000	1.000000	1439.000000	4227.000000	0.937700	0.978700	0.082197	0.059000
33.000000	1.000000	2328.000000	8708.000000	1.165200	1.124700	0.078008	0.053917
34.000000	0.000000	687.000000	4016.000000	1.622200	1.790700	0.031720	0.038103
35.000000	1.000000	3841.000000	8776.000000	1.304200	1.365500	0.024025	0.039561
36.000000	1.000000	4753.000000	11940.000000	0.987800	0.971400	0.065895	0.033379
37.000000	1.000000	4397.000000	7907.000000	1.643200	1.621600	0.033088	0.048488
38.000000	1.000000	2558.000000	7270.000000	0.691700	0.767500	0.077618	0.075845
39.000000	1.000000	2728.000000	11588.000000	0.826100	0.897800	0.040321	0.039720
40.000000	1.000000	2788.000000	8971.000000	0.786200	0.858900	0.049908	0.049595
41.000000	1.000000	3369.000000	7449.000000	1.108300	1.162100	0.025472	0.039046
42.000000	1.000000	2657.000000	8584.000000	1.210700	1.235200	0.036328	0.032292
43.000000	1.000000	3603.000000	10685.000000	0.824000	0.863800	0.050895	0.073984
44.000000	0.000000	3632.000000	4242.000000	1.071400	1.115000	0.027390	0.029687
45.000000	1.000000	2727.000000	7295.000000	1.343500	1.364700	0.052441	0.040120
46.000000	1.000000	4036.000000	13270.000000	0.952600	0.955200	0.056930	0.062951
47.000000	1.000000	3347.000000	8417.000000	0.956600	0.983700	0.061504	0.042560
48.000000	1.000000	4479.000000	12809.000000	0.939800	1.012600	0.033343	0.035081
49.000000	0.000000	4966.000000	11095.000000	0.953800	0.994300	0.041820	0.049328
50.000000	1.000000	5608.000000	10933.000000	0.933200	1.017600	0.043639	0.043472
51.000000	1.000000	5750.000000	10296.000000	1.195000	1.250400	0.029653	0.036252
52.000000	1.000000	3329.000000	6999.000000	0.591800	0.602600	0.105625	0.067860
53.000000	1.000000	9079.000000	9747.000000	1.112600	1.152800	0.031223	0.032689
54.000000	1.000000	2796.000000	7445.000000	1.321400	1.338800	0.048753	0.024305
55.000000	1.000000	4042.000000	7749.000000	1.600700	1.632400	0.051484	0.038888
56.000000	1.000000	4496.000000	11177.000000	0.345300	0.385900	0.149614	0.130538
57.000000	0.000000	2197.000000	5577.000000	0.847200	0.928200	0.044184	0.035081
58.000000	1.000000	5640.000000	2974.000000	5.165600	5.374200	0.023043	0.019155
59.000000	1.000000	4837.000000	14547.000000	4.991000	5.482500	0.033452	0.033782
60.000000	1.000000	7495.000000	6848.000000	5.185600	5.395400	0.027656	0.036252
61.000000	1.000000	3174.000000	2493.000000	7.195000	7.744100	0.031117	0.035532
62.000000	1.000000	6184.000000	5441.000000	5.182900	5.400000	0.028561	0.033893
63.000000	1.000000	4545.000000	3545.000000	6.193700	6.934900	0.018496	0.030241
64.000000	1.000000	3144.000000	2129.000000	5.503000	6.523100	0.025792	0.032292
65.000000	1.000000	3761.000000	1914.000000	5.625500	5.986400	0.048268	0.028090
66.000000	1.000000	2622.000000	4268.000000	7.946100	8.730100	0.020478	0.026700
67.000000	1.000000	4833.000000	2037.000000	6.030400	6.846100	0.027589	0.025027
68.000000	0.000000	3427.000000	732.000000	4.343700	5.302000	0.050670	0.011578
69.000000	1.000000	4697.000000	4403.000000	4.401900	4.970100	0.024649	0.042973
70.000000	1.000000	3494.000000	1778.000000	6.200200	7.136300	0.031862	0.029515
71.000000	1.000000	3665.000000	2924.000000	7.019800	7.327500	0.031400	0.035872
72.000000	1.000000	2947.000000	4654.000000	5.732500	6.443000	0.030730	0.034559
73.000000	1.000000	4420.000000	2567.000000	6.802100	7.192100	0.028730	0.038298
74.000000	1.000000	4383.000000	4812.000000	5.967600	6.396400	0.049729	0.028968
75.000000	1.000000	1925.000000	1364.000000	7.455400	7.999500	0.025632	0.013853
76.000000	1.000000	1489.000000	1489.000000	1.568500	1.665000	0.013386	0.032761
77.000000	1.000000	4705.000000	2502.000000	1.732000	1.885800	0.029964	0.045497
78.000000	0.000000	2324.000000	2126.000000	1.666500	1.597300	0.024274	0.091930
79.000000	1.000000	3184.000000	1532.000000	3.044200	3.542100	0.025600	0.040602
80.000000	1.000000	3565.000000	4716.000000	2.529200	2.876900	0.056122	0.036290
81.000000	1.000000	3919.000000	2531.000000	1.399500	1.423300	0.031294	0.049240
82.000000	1.000000	2098.000000	2853.000000	1.380400	1.443500	0.048005	0.037404
83.000000	0.000000	368.000000	34.000000	2.317000	1.518000	0.026179	0.057648
84.000000	0.000000	1455.000000	488.000000	2.865500	1.714600	0.025122	0.045071
85.000000	0.000000	1943.000000	738.000000	1.617800	1.783000	0.050266	0.032870
86.000000	1.000000	1423.000000	1508.000000	1.473200	1.678000	0.046959	0.015851
87.000000	1.000000	1279.000000	553.000000	1.442200	1.729000	0.027324	0.063807
88.000000	1.000000	1882.000000	1237.000000	1.435100	1.570800	0.045967	0.035306
89.000000	0.000000	1199.000000	276.000000	2.155000	2.371500	0.018523	0.028493
90.000000	1.000000	1448.000000	336.000000	1.158800	1.175400	0.048974	0.032616
91.000000	0.000000	853.000000	528.000000	1.716700	2.159700	0.047655	0.018714
92.000000	0.000000	1217.000000	556.000000	1.301500	0.657100	0.059731	0.032725
93.000000	0.000000	958.000000	1170.000000	2.035300	2.228400	0.018198	0.020996
94.000000	0.000000	1195.000000	238.000000	0.584800	11.111800	0.089820	0.000543
95.000000	1.000000	2011.000000	854.000000	0.487100	0.515300	0.090481	0.037326
96.000000	0.000000	338.000000	443.000000	1.305700	1.552300	0.053963	0.045497
97.000000	1.000000	1022.000000	446.000000	1.621900	2.097900	0.031577	0.019796
98.000000	0.000000	1314.000000	1145.000000	1.500700	1.795300	0.038416	0.062550
99.000000	0.000000	675.000000	491.000000	1.999700	2.187400	0.016615	0.032689
100.000000	0.000000	631.000000	460.000000	1.673600	2.047200	0.022771	0.006989
101.000000	0.000000	638.000000	333.000000	1.322000	1.385900	0.054803	0.052670
102.000000	1.000000	1965.000000	325.000000	1.514600	1.270500	0.029998	0.018387
103.000000	1.000000	1902.000000	990.000000	1.521000	1.649400	0.024869	0.032725
104.000000	0.000000	902.000000	729.000000	1.188800	1.215200	0.044817	0.056074
105.000000	0.000000	1068.000000	468.000000	2.604400	5.582700	0.079130	0.000353
106.000000	1.000000	1075.000000	278.000000	2.395900	2.278500	0.024492	0.028392
107.000000	1.000000	1160.000000	704.000000	1.819600	1.792100	0.038064	0.019182
108.000000	1.000000	2118.000000	857.000000	1.703900	1.771000	0.043181	0.033343
109.000000	0.000000	730.000000	635.000000	1.584800	1.558900	0.065946	0.056406
110.000000	0.000000	1724.000000	373.000000	0.760200	9.807500	0.065638	0.000882
111.000000	0.000000	741.000000	199.000000	0.915600	0.900800	0.029894	0.022741
112.000000	0.000000	684.000000	775.000000	1.163700	1.188700	0.053084	0.005446
113.000000	0.000000	68.000000	213.000000	0.768200	0.871800	0.038770	0.007868
114.000000	1.000000	1023.000000	1235.000000	1.403900	1.395800	0.021550	0.034225
115.000000	1.000000	1542.000000	2268.000000	0.898800	1.035200	0.027789	0.069011
116.000000	1.000000	1465.000000	373.000000	1.584900	1.638400	0.022741	0.019377
117.000000	0.000000	697.000000	631.000000	1.053700	1.072500	0.056739	0.031258
118.000000	0.000000	426.000000	12.000000	1.269000		0.024492	
119.000000	0.000000	687.000000	488.000000	0.933300	0.844100	0.042230	0.111356
120.000000	0.000000	610.000000	570.000000	0.809400	0.865000	0.050490	0.051938
121.000000	0.000000	384.000000	134.000000	0.719200	0.459200	0.032580	0.114989
122.000000	0.000000	1022.000000	1630.000000	1.378100	1.461000	0.021874	0.028224
123.000000	1.000000	1085.000000	788.000000	0.690300	0.757300	0.031152	0.078792
124.000000	0.000000	1079.000000	1307.000000	1.349600	1.430800	0.031720	0.018742
125.000000	0.000000	497.000000	413.000000	1.284500	1.346400	0.009101	0.014042
126.000000	0.000000	1079.000000	426.000000	1.094100	1.139100	0.094004	0.027556
127.000000	0.000000	669.000000	286.000000	1.017200	0.110000	0.034708	0.231746
128.000000	0.000000	229.000000	20.000000	1.038800		0.034745	
129.000000	0.000000	819.000000	1216.000000	0.891200	1.040200	0.022650	0.034373
130.000000	0.000000	347.000000	713.000000	0.853500	5.027000	0.016002	0.001482
131.000000	0.000000	241.000000	317.000000	0.976800	0.935700	0.067133	0.032436
132.000000	0.000000	727.000000	215.000000	0.633000	0.681800	0.065434	0.012950
133.000000	0.000000	940.000000	1060.000000	1.166600	1.321200	0.033856	0.015203
134.000000	1.000000	1034.000000	455.000000	1.305800	1.315800	0.022680	0.014641
135.000000	1.000000	3886.000000	4594.000000	0.455600	0.530600	0.191494	0.189312
136.000000	0.000000	4586.000000	6566.000000	0.901700	0.987900	0.138682	0.137270
137.000000	1.000000	4523.000000	7540.000000	0.880800	0.975500	0.170569	0.131551
138.000000	1.000000	3449.000000	4742.000000	0.410900	0.430000	0.152803	0.104071
139.000000	0.000000	5914.000000	9944.000000	0.327200	0.373900	0.109693	0.067860
140.000000	1.000000	5838.000000	8618.000000	0.326200	0.378900	0.120132	0.129312
141.000000	0.000000	9674.000000	13031.000000	0.188100	0.214600	0.118542	0.168839
142.000000	0.000000	3507.000000	8465.000000	0.409400	0.440400	0.087734	0.091144
143.000000	1.000000	2620.000000	4762.000000	0.584400	0.664300	0.181135	0.117580
144.000000	1.000000	5899.000000	6887.000000	0.241000	0.273500	0.120409	0.150777
145.000000	1.000000	4924.000000	10119.000000	0.236700	0.277200	0.182414	0.164511
146.000000	0.000000	2977.000000	5597.000000	0.466100	0.487300	0.108175	0.151088
147.000000	1.000000	3609.000000	7293.000000	0.361300	0.385300	0.189573	0.090541
148.000000	1.000000	5553.000000	7200.000000	0.368100	0.384800	0.130321	0.105235
149.000000	1.000000	4700.000000	8363.000000	0.327700	0.360800	0.128021	0.158245
150.000000	1.000000	4881.000000	6206.000000	0.472000	0.499500	0.090240	0.083175
151.000000	1.000000	6610.000000	9054.000000	0.373200	0.417300	0.124821	0.084042
152.000000	1.000000	5954.000000	6889.000000	0.449500	0.543100	0.095914	0.097844
153.000000	1.000000	5063.000000	5036.000000	0.486800	0.540500	0.068225	0.072146
154.000000	1.000000	3018.000000	3915.000000	0.404900	0.438500	0.143641	0.130538
155.000000	1.000000	3490.000000	4180.000000	0.378700	0.402100	0.189399	0.095790
156.000000	0.000000	4765.000000	6702.000000	0.407700	0.453900	0.111222	0.109495
157.000000	1.000000	4403.000000	4582.000000	0.350300	0.422900	0.114379	0.079637
158.000000	1.000000	5767.000000	6083.000000	0.397800	0.428900	0.124750	0.136309
159.000000	1.000000	3457.000000	6692.000000	0.510100	0.612600	0.071985	0.072576
160.000000	0.000000	3997.000000	4079.000000	0.325800	0.369500	0.115057	0.104652
161.000000	0.000000	481.000000	2544.000000	2.079500	2.489400	0.040441	0.041779
162.000000	0.000000	341.000000	222.000000	4.761400	5.005300	0.028662	0.016180
163.000000	0.000000	172.000000	788.000000	3.285800	3.728700	0.020478	0.055554
164.000000	0.000000	226.000000	1437.000000	2.185500	2.549400	0.003158	0.030625
165.000000	0.000000	958.000000	3176.000000	3.212900	3.480800	0.038064	0.055319
166.000000	0.000000	622.000000	846.000000	3.660500	3.726800	0.036328	0.021845
167.000000	1.000000	1841.000000	1760.000000	2.973600	3.058600	0.048180	0.060123
168.000000	1.000000	1168.000000	594.000000	2.739000	2.389400	0.066926	0.029002
169.000000	0.000000	821.000000	1696.000000	2.621600	2.877300	0.052533	0.056930
170.000000	0.000000	886.000000	908.000000	2.547700	2.910600	0.017477	0.087912
171.000000	0.000000	562.000000	1304.000000	2.279900	3.075700	0.017636	0.099162
172.000000	1.000000	1466.000000	819.000000	2.918300	3.053100	0.064923	0.043306
173.000000	0.000000	357.000000	572.000000	3.072000	1.531900	0.019516	0.071022
174.000000	0.000000	743.000000	1198.000000	2.866100	2.837800	0.035797	0.039006
175.000000	1.000000	1528.000000	2066.000000	2.780000	2.820100	0.037558	0.057264
176.000000	0.000000	373.000000	950.000000	2.465200	3.152700	0.029104	0.033124
177.000000	0.000000	749.000000	2350.000000	3.286000	3.245500	0.029378	0.032005
178.000000	0.000000	882.000000	2008.000000	2.659600	2.880900	0.061901	0.044817
179.000000	1.000000	2294.000000	970.000000	2.915400	2.901200	0.029550	0.018742
180.000000	0.000000	482.000000	897.000000	3.197200	3.390100	0.036138	0.066822
181.000000	1.000000	4949.000000	10483.000000	1.087200	1.123700	0.064872	0.059731
182.000000	1.000000	4468.000000	13135.000000	0.999800	1.064700	0.036596	0.028764
183.000000	1.000000	3360.000000	8177.000000	0.835300	0.909300	0.057552	0.054709
184.000000	1.000000	4097.000000	11489.000000	0.857200	0.907100	0.053731	0.059049
185.000000	1.000000	4931.000000	9862.000000	1.103200	1.099500	0.057792	0.053315
186.000000	1.000000	2249.000000	6210.000000	1.173700	1.243900	0.056311	0.052900
187.000000	1.000000	4944.000000	10645.000000	0.879100	0.938100	0.066255	0.050266
188.000000	1.000000	4506.000000	11199.000000	1.192900	1.195700	0.042973	0.042148
189.000000	1.000000	3405.000000	13041.000000	1.031100	0.998900	0.055225	0.045241
190.000000	0.000000	4968.000000	10957.000000	0.926700	0.926800	0.050760	0.047786
191.000000	1.000000	3861.000000	11463.000000	0.891400	0.951300	0.039323	0.046613
192.000000	1.000000	3648.000000	7916.000000	0.784000	0.845200	0.048708	0.049908
193.000000	1.000000	4023.000000	9061.000000	0.858400	0.919500	0.048312	0.071985
194.000000	1.000000	2309.000000	9687.000000	1.086900	1.101200	0.061901	0.050086
195.000000	1.000000	4670.000000	13844.000000	0.801200	0.869300	0.060762	0.054850
196.000000	1.000000	2922.000000	9577.000000	0.951800	0.974800	0.044016	0.060221
197.000000	1.000000	3937.000000	6624.000000	0.834100	0.844600	0.093881	0.061603
198.000000	1.000000	4079.000000	14040.000000	0.844500	0.904300	0.052258	0.055649
199.000000	1.000000	4346.000000	10635.000000	0.904200	0.933400	0.045284	0.050625
200.000000	1.000000	3223.000000	6050.000000	0.883900	0.922700	0.054196	0.055178
201.000000	1.000000	1143.000000	2311.000000	2.012400	2.022200	0.038691	0.027689
202.000000	1.000000	1324.000000	1973.000000	1.749400	1.925100	0.020335	0.026732
203.000000	0.000000	2441.000000	3175.000000	1.990400	2.068200	0.025059	0.023685
204.000000	0.000000	440.000000	535.000000	1.847600	1.918300	0.009643	0.008317
205.000000	1.000000	1306.000000	1539.000000	1.965100	2.185900	0.020967	0.023378
206.000000	0.000000	361.000000	165.000000	2.022800	1.997200	0.025728	0.034596
207.000000	0.000000	974.000000	1243.000000	2.128800	2.041800	0.033452	0.019155
208.000000	0.000000	874.000000	2100.000000	2.452600	2.609200	0.019825	0.023932
209.000000	0.000000	576.000000	1193.000000	1.952400	2.026600	0.018934	0.034262
210.000000	1.000000	1060.000000	905.000000	2.090300	2.188500	0.025889	0.020880
211.000000	0.000000	5102.000000	8166.000000	11.918300	12.277000	0.031223	0.034484
212.000000	0.000000	3219.000000	6324.000000	11.231200	11.703400	0.031791	0.032508
213.000000	1.000000	3183.000000	4523.000000	11.146600	13.029000	0.032005	0.028023
214.000000	0.000000	3868.000000	4420.000000	11.566300	12.598400	0.016589	0.026700
215.000000	0.000000	3789.000000	5464.000000	11.413200	12.424700	0.046526	0.025632
216.000000	1.000000	3944.000000	4609.000000	11.903000	12.353900	0.059098	0.033489
217.000000	1.000000	4870.000000	3582.000000	12.010700	14.189200	0.068854	0.072146
218.000000	0.000000	4704.000000	7924.000000	10.390400	10.736600	0.032436	0.077897
219.000000	1.000000	3232.000000	5545.000000	10.858600	11.938600	0.053963	0.034820
220.000000	1.000000	3551.000000	6444.000000	12.399300	13.597300	0.026830	0.040844
221.000000	1.000000	8785.000000	2041.000000	0.322100	0.357400	0.156974	0.139502
222.000000	0.000000	5928.000000	1816.000000	0.164200	0.206200	0.195541	0.213536
223.000000	0.000000	2285.000000	1802.000000	0.133900	0.160300	0.171065	0.156420
224.000000	0.000000	305.000000	474.000000	0.140400	0.328400	0.177578	1.122752
225.000000	0.000000	428.000000	300.000000	0.154800	6.335500	0.027722	0.043848
226.000000	0.000000	3515.000000	640.000000	0.172100	0.181500	0.251101	0.054943
227.000000	1.000000	7292.000000	1434.000000	0.141400	0.154500	0.254117	0.294306
228.000000	0.000000	886.000000	2526.000000	0.206500	0.375700	0.140400	0.183013
229.000000	0.000000	583.000000	910.000000	0.121100	0.133300	0.106211	0.106602
230.000000	1.000000	15362.000000	2895.000000	0.135700	0.162300	0.240492	0.223256
231.000000	0.000000	1969.000000	298.000000	0.613200	2.711200	0.082312	0.007396
232.000000	1.000000	9107.000000	5420.000000	0.859000	0.960300	0.036252	0.041087
233.000000	0.000000	3617.000000	1513.000000	0.196600	0.220900	0.304483	0.138607
234.000000	0.000000	2959.000000	1547.000000	5.743800	5.318600	0.022171	0.034114
235.000000	1.000000	1919.000000	280.000000	1.432500	1.292800	0.041534	0.091627
236.000000	0.000000	64.000000	8.000000	0.061400		0.055413	
237.000000	0.000000	5392.000000	1319.000000	0.384200	0.378500	0.156104	0.137048
238.000000	0.000000	1109.000000	79.000000	0.110700	0.389100	0.091325	0.025091
239.000000	1.000000	3069.000000	1480.000000	0.774100	0.839100	0.139278	0.084042
240.000000	0.000000	5741.000000	2334.000000	0.114800	0.139600	0.177325	0.275415
241.000000	0.000000	251.000000	133.000000	0.571400	1.245800	0.040966	0.013995
242.000000	0.000000	587.000000	607.000000	0.571000	0.256200	0.103105	0.160320
243.000000	0.000000	38.000000	204.000000	0.102500	0.129200	0.469499	0.327070
244.000000	0.000000	386.000000	27.000000	0.984200	2.258400	0.021845	0.068487
245.000000	0.000000	399.000000	591.000000	0.646300	0.855500	0.037365	0.039920
246.000000	0.000000	772.000000	237.000000	0.300700	0.320100	0.130177	0.064414
247.000000	0.000000	1889.000000	1917.000000	0.257500	0.291500	0.204033	0.140400
248.000000	1.000000	4225.000000	3131.000000	2.127600	2.192300	0.024964	0.031898
249.000000	1.000000	4277.000000	836.000000	0.218900	0.268100	0.169168	0.155000
250.000000	0.000000	568.000000	1446.000000	0.675700	0.761200	0.070331	0.040321
251.000000	1.000000	5967.000000	1657.000000	0.238000	0.249600	0.113906	0.136826
252.000000	0.000000	127.000000	25.000000	0.551600	2.082700	0.070278	0.043932
253.000000	0.000000	859.000000	48.000000	0.243100	0.212900	0.144020	0.008686
254.000000	0.000000	949.000000	99.000000	0.609700	0.669800	0.052075	0.034633
255.000000	0.000000	339.000000	23.000000	0.681100	0.779400	0.030976	0.008817
256.000000	0.000000	98.000000	429.000000	0.103600	0.098000	0.037597	0.104846
257.000000	0.000000	363.000000	15.000000	0.111000	5.381700	0.111957	0.007656
258.000000	0.000000	424.000000	304.000000	0.142900	0.146800	0.252406	0.115872
259.000000	0.000000	2863.000000	123.000000	1.055100	0.890600	0.026602	0.157371
260.000000	0.000000	1746.000000	745.000000	0.120900	0.127900	0.211508	0.132278
261.000000	0.000000	1623.000000	509.000000	0.115400	0.181100	0.169085	0.195011
262.000000	0.000000	1496.000000	95.000000	0.635700	0.538100	0.078792	0.005141
263.000000	0.000000	845.000000	171.000000	0.259100	0.369400	0.108570	0.224202
264.000000	0.000000	2653.000000	801.000000	0.199200	0.240000	0.132132	0.210039
265.000000	1.000000	1736.000000	443.000000	1.125400	1.278200	0.084623	0.067756
266.000000	0.000000	2121.000000	1983.000000	0.468400	0.500300	0.102977	0.132423
267.000000	1.000000	3441.000000	2237.000000	1.175900	1.238700	0.032725	0.026212
268.000000	0.000000	601.000000	230.000000	0.127200	0.998500	0.051166	0.027856
269.000000	0.000000	1039.000000	271.000000	0.102200	0.137900	0.116145	0.377733
270.000000	0.000000	345.000000	596.000000	0.427900	0.545400	0.184384	0.295392
271.000000	0.000000	205.000000	14.000000	2.580000	2.040100	0.004583	0.007174
272.000000	1.000000	4701.000000	5242.000000	1.132900	1.265800	0.134616	0.097844
273.000000	0.000000	4762.000000	1726.000000	0.151500	0.164600	0.197225	0.301072
274.000000	0.000000	2904.000000	268.000000	1.320700	1.364000	0.031046	0.009390
275.000000	0.000000	493.000000	669.000000	0.693300	0.848700	0.056882	0.122500
276.000000	1.000000	6717.000000	4136.000000	0.210900	0.232900	0.238828	0.203943
277.000000	0.000000	347.000000	59.000000	0.102300	0.165200	0.100489	0.269465
278.000000	0.000000	3196.000000	1444.000000	0.210200	0.264500	0.107518	0.183784
279.000000	0.000000	964.000000	85.000000	0.315700	0.330300	0.117101	0.158165
280.000000	0.000000	5758.000000	2216.000000	0.123900	0.148100	0.196781	0.273424
281.000000	1.000000	5960.000000	2841.000000	1.586200	1.658600	0.023839	0.019072
282.000000	1.000000	5286.000000	1130.000000	1.118000	1.196300	0.065485	0.049417
283.000000	1.000000	4280.000000	1576.000000	0.651400	0.732400	0.114989	0.118336
284.000000	0.000000	783.000000	24.000000	0.880900	0.908300	0.016667	0.006889
285.000000	0.000000	1889.000000	597.000000	0.836900	0.948000	0.031577	0.012410
286.000000	0.000000	1181.000000	56.000000	0.780800	0.666900	0.124327	0.004369
287.000000	1.000000	4662.000000	1975.000000	0.119000	0.142300	0.220430	0.195541
288.000000	1.000000	2441.000000	671.000000	0.246300	0.283600	0.161926	0.136161
289.000000	0.000000	819.000000	403.000000	0.613500	0.677700	0.044184	0.042025
290.000000	0.000000	1660.000000	860.000000	1.675100	1.878800	0.027225	0.030800
291.000000	1.000000	1920.000000	303.000000	1.421600	1.339000	0.048488	0.078849
292.000000	0.000000	2182.000000	1282.000000	0.110500	0.113900	0.142129	0.232903
293.000000	0.000000	8.000000	4.000000				
294.000000	0.000000	584.000000	284.000000	0.307800	0.344000	0.116486	0.027291
295.000000	1.000000	3081.000000	941.000000	0.867900	0.987000	0.049863	0.061355
296.000000	1.000000	8920.000000	2186.000000	0.996300	1.019600	0.094249	0.102848
297.000000	1.000000	2723.000000	1271.000000	2.463000	2.382900	0.023624	0.046872
298.000000	0.000000	874.000000	538.000000	0.886800	1.337200	0.451718	0.319564
299.000000	0.000000	3762.000000	1858.000000	0.154900	0.147900	0.135424	0.355097
300.000000	0.000000	6558.000000	941.000000	0.159600	0.184200	0.167363	0.089401
301.000000	1.000000	5538.000000	5184.000000	5.109800	5.421100	0.088566	0.053269
302.000000	0.000000	1617.000000	4344.000000	4.974100	3.909300	0.101379	0.175729
303.000000	1.000000	7560.000000	5834.000000	4.015600	4.365200	0.112493	0.099603
304.000000	0.000000	2144.000000	5090.000000	6.204100	6.969800	0.076286	0.088506
305.000000	0.000000	1042.000000	3729.000000	5.600300	4.557800	0.045625	0.048664
306.000000	1.000000	3289.000000	2116.000000	6.957400	8.035600	0.066667	0.059341
307.000000	1.000000	2825.000000	5062.000000	6.577100	6.194100	0.062250	0.073821
308.000000	0.000000	612.000000	1444.000000	12.645300	11.242900	0.047524	0.034782
309.000000	0.000000	1123.000000	2698.000000	8.913400	5.256700	0.006922	0.034225
310.000000	1.000000	9136.000000	4609.000000	6.854700	7.495900	0.085732	0.083232
311.000000	1.000000	1434.000000	1510.000000	6.943300	8.992100	0.076066	0.113771
312.000000	1.000000	3593.000000	6095.000000	7.546300	8.612700	0.037249	0.039006
313.000000	1.000000	2944.000000	3243.000000	5.814100	6.509700	0.071289	0.124186
314.000000	1.000000	4262.000000	2496.000000	16.641900	18.329400	0.031400	0.042973
315.000000	1.000000	4724.000000	5052.000000	10.127500	11.437200	0.039601	0.063252
316.000000	0.000000	644.000000	1318.000000	3.237100	2.976600	0.043181	0.102400
317.000000	1.000000	6457.000000	9818.000000	6.330100	5.902100	0.057073	0.080429
318.000000	1.000000	7412.000000	7138.000000	4.395200	4.261700	0.078680	0.054803
319.000000	1.000000	1676.000000	806.000000	8.140000	7.416200	0.059536	0.031684
320.000000	1.000000	5534.000000	8185.000000	6.578700	6.778000	0.059536	0.073441
321.000000	1.000000	2568.000000	5359.000000	7.098700	7.915000	0.060418	0.034820
322.000000	0.000000	798.000000	878.000000	5.157500	5.374600	0.040562	0.072361
323.000000	1.000000	3578.000000	4196.000000	4.916300	5.150900	0.119094	0.082771
324.000000	0.000000	718.000000	3000.000000	4.116300	4.073600	0.014568	0.050760
325.000000	1.000000	3131.000000	5868.000000	3.054100	3.198600	0.052212	0.070756
326.000000	1.000000	4214.000000	5204.000000	2.945400	3.019200	0.110556	0.143338
327.000000	1.000000	2722.000000	3758.000000	4.441100	4.610300	0.088864	0.117375
328.000000	1.000000	6891.000000	8866.000000	6.622200	6.937400	0.040441	0.056978
329.000000	0.000000	365.000000	931.000000	2.167500	1.962500	0.030380	0.093452
330.000000	1.000000	3217.000000	6601.000000	6.812300	6.722100	0.065178	0.063353
331.000000	0.000000	455.000000	53.000000	5.787000	11.146700	0.008668	0.000924
332.000000	0.000000	693.000000	3442.000000	3.215700	3.600000	0.038573	0.064516
333.000000	0.000000	627.000000	1187.000000	4.455800	4.289200	0.110756	0.052121
334.000000	0.000000	1396.000000	395.000000	4.404500	5.380000	0.048664	0.005715
335.000000	1.000000	3331.000000	2075.000000	4.819900	4.705200	0.037249	0.057121
336.000000	0.000000	3379.000000	11317.000000	3.175300	4.727000	0.146000	0.024025
337.000000	0.000000	709.000000	1946.000000	2.970300	3.049000	0.080713	0.058419
